io_ratio,profile,taxonomy,service_id,rank,topsis_score
1.0,balanced,ai.audio.stt,openai/whisper@v1,2,0.0
1.0,balanced,ai.nlp.translation,google/translate@v3,1,1.0
1.0,balanced,ai.nlp.translation,deepl/translate@v2,2,0.0
1.0,balanced,tool.communication.chat,discord/api@v10,1,0.9955
1.0,balanced,tool.communication.chat,slack/web-api@v2,2,0.0045
1.0,balanced,ai.audio.tts,openai/tts-1@1.0,1,0.8587
1.0,balanced,ai.audio.tts,elevenlabs/tts-v2@2.0,2,0.1413
1.0,balanced,tool.data.search,tavily/search-api@v1,1,0.8238
1.0,balanced,tool.data.search,exa/search-api@v1,2,0.1762
1.0,balanced,tool.data.scraping,jina/reader@v1,1,0.9995
1.0,balanced,tool.data.scraping,firecrawl/scrape@v1,2,0.0005
1.0,balanced,tool.devops.deployment,vercel/platform@v1,1,1.0
1.0,balanced,tool.devops.deployment,fly/machines@v1,2,0.0
1.0,balanced,tool.productivity.todo,todoist/api@v2,1,0.9363
1.0,balanced,tool.productivity.todo,ticktick/api@v2,2,0.637
1.0,balanced,tool.productivity.todo,google/tasks-api@v1,3,0.0029
1.0,balanced,ai.video.generation,kuaishou/kling-3.0@3.0,1,0.8635
1.0,balanced,ai.video.generation,google/veo-3.1@3.1,2,0.1365
1.0,balanced,infra.database.postgres,neon/serverless-postgres@v1,1,1.0
1.0,balanced,infra.database.postgres,supabase/database@v2,2,0.0
1.0,balanced,ai.llm.embedding,openai/text-embedding-3-large@3.0,1,0.944
1.0,balanced,ai.llm.embedding,voyageai/voyage-3-large@3.0,2,0.056
1.0,balanced,infra.database.vector,qdrant/cloud@v1,1,0.9984
1.0,balanced,infra.database.vector,pinecone/index@v3,2,0.0016
1.0,balanced,infra.compute.gpu,runpod/gpu-serverless@1.0,1,1.0
1.0,balanced,infra.compute.gpu,replicate/gpu-serverless@1.0,2,0.0
1.0,balanced,tool.communication.email,resend/email-api@v1,1,1.0
1.0,balanced,tool.communication.email,twilio/sendgrid@v3,2,0.0
