task_id,category,preference_axis,selector,service_id,selection_reason,response_text,judge_score,judge_rationale,latency_s,prompt_tokens,completion_tokens,cost_usd,cost_violation,latency_violation,quality_violation,success,error
28,summarization,balanced,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It offers the best balance of low cost, lowest latency, and acceptable quality among the candidates.","- **Decision:** Adopt ASM v0.3 as the canonical schema for the next release.  
- **Decision:** Pricing fields will support both per-token and per-call billing.  
- **Decision:** Trust delta calculation will use a 30-day exponential decay.  
- **Open issue:** Whether the receipt endpoint should be required or optional remains unresolved; tabled for next week.  
- **Action items:** A drafts v0.3 spec changes by Friday; B writes trust-delta migration guide; C and D will gather usage data from the alpha cohort to inform the receipt-endpoint decision.",9.0,"The response accurately captures the three decisions and the open issue with clear formatting, adding action items to satisfy the five-bullet count while maintaining factual fidelity.",3.079,190,227,0.00011883,False,False,False,True,
28,summarization,balanced,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max offers a balanced combination of strong reasoning, coding, and multilingual capabilities suitable for accurately summarizing structured meeting notes with nuanced decisions and open issues.","- **Adopted ASM v0.3** as the canonical schema for the next release.  
- **Pricing fields** will support both per-token and per-call billing models.  
- **Trust delta calculation** will use a 30-day exponential decay.  
- **Receipt endpoint requirement** remains undecided; C favors optional in v0.3 (required in v0.4), while B argues it should be required now to prevent non-compliance.  
- **Open issue**: C and D will analyze alpha cohort usage data to inform the receipt-endpoint decision before next week’s meeting.",10.0,"The response accurately summarizes the meeting into exactly five bullet points covering all decisions and the open issue regarding the receipt endpoint, adhering perfectly to the constraints.",5.304,197,123,0.00038584,False,False,False,True,
29,summarization,quality,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The new caching system cuts unnecessary data retrievals by 92%, making manifest delivery as fast as serving static files (median 8ms). It automatically refreshes content within an hour of any change, ensuring updates are timely without sacrificing speed. The system uses very little memory—less than 50MB for 10,000 manifests—thanks to efficient compression.",10.0,The response accurately summarizes the technical details into three accessible sentences for an executive while retaining all key metrics and value propositions.,6.636,115,307,0.00012891,False,False,False,True,
29,summarization,quality,random,zhipu/glm-5@5.0,uniform random,"The new caching layer drives significant operational efficiency by reducing redundant data requests by 92%. It achieves near-instant response times while ensuring data remains current with updates propagating within an hour. This high-performance solution requires negligible memory resources, delivering speed and efficiency at a low infrastructure cost.",10.0,"The response perfectly condenses the technical details into three accessible sentences for an executive, preserving the specific 92% efficiency metric and translating jargon into business-relevant ter",20.975,115,960,0.00198688,False,False,False,True,
29,summarization,quality,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"This new caching system cuts redundant data requests by 92%, making our service dramatically faster and more efficient. It delivers responses in milliseconds while still ensuring updates are reflected within an hour, so users get both speed and accuracy. The entire system uses minimal memory—less than 50MB for 10,000 items—thanks to smart compression, meaning it delivers major performance gains without straining resources.",10.0,"The response perfectly adheres to the three-sentence constraint, simplifies complex technical terms for an executive audience, and accurately preserves the key performance metrics and value propositio",2.818,115,203,9.397e-05,False,False,False,True,
29,summarization,quality,weighted_average,moonshot/kimi-k2.5@2.5,additive weighted score,"Our new caching layer reduces redundant data requests by 92% while accelerating content delivery to just 8 milliseconds. Updates still reach users within an hour, ensuring a strong balance between speed and accuracy. The system requires minimal memory resources—under 50MB—keeping infrastructure costs negligible.",10.0,"The response perfectly meets all constraints, providing a concise three-sentence summary in executive-friendly language that accurately preserves the key performance metrics and value claims.",16.733,117,788,0.00172134,False,False,False,True,
29,summarization,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, best meeting the 'quality' preference axis.","Our new caching layer eliminates 92% of redundant data requests, dramatically improving system efficiency and reducing infrastructure load. It delivers near-instant response times of just 8 milliseconds while ensuring updates propagate within an hour, striking an optimal balance between speed and content freshness. The solution operates with negligible memory overhead—under 50MB for thousands of items—making it highly cost-effective to deploy and scale.",10.0,"The response accurately condenses the technical details into exactly three accessible sentences for an executive, preserving all key metrics and value claims without unnecessary jargon.",53.615,117,667,0.00146482,False,False,False,True,
29,summarization,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is Alibaba's flagship reasoning and coding model with strong multilingual support, making it best suited for accurately distilling technical content into clear, concise executive summaries w","The new caching layer dramatically cuts redundant data requests by 92%, significantly improving system efficiency. It delivers near-instant response times (median 8ms) while ensuring updates are reflected within an hour, balancing speed and freshness. The solution is lightweight, using less than 50MB of memory even when handling 10,000 manifests, thanks to efficient compression.",10.0,The response accurately condenses the technical documentation into exactly three accessible sentences for an executive audience while successfully preserving the critical value claims and performance ,7.073,123,77,0.00024136,False,False,False,True,
30,summarization,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"Switching to a 1-year reserved commitment cut compute costs by 38% but raised cancellation risk, so we reserved 10% of the savings as an exit-cost buffer.",10.0,"The response is an accurate, concise one-sentence summary that captures all key information from the original text, including the cost reduction percentage, risk increase, and the reserve strategy.",2.255,54,96,4.435e-05,False,False,False,True,
30,summarization,cost,random,qwen/qwen3-max@3.0,uniform random,"Switching to a 1-year reserved instance reduced compute costs by 38% but introduced cancellation risk, prompting us to allocate 10% of the savings as an exit-cost reserve.",0.0,judge_error: [WinError 10054] 远程主机强迫关闭了一个现有的连接。,4.989,61,39,0.00012152,False,False,False,True,
30,summarization,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"Switching to a 1-year reserved commitment cut compute costs by 38% but raised cancellation risk, so we reserved 10% of the savings as an exit-cost buffer.",10.0,The response accurately condenses the original statement into a single effective TL;DR without losing any critical information or changing the meaning.,2.888,54,100,4.57e-05,False,False,False,True,
30,summarization,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"Switching from on-demand to a 1-year reserved instance cut compute costs by 38% but raised cancellation risk, so we reserved 10% of the savings as an exit-cost buffer.",10.0,The response accurately condenses the input text into a single sentence while preserving all key details and figures.,2.845,54,115,5.074e-05,False,False,False,True,
30,summarization,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest input and output token costs among all candidates, making it the most cost-effective option.","Switching from on-demand to 1-year reserved instances cut compute costs by 38% but raised cancellation risk, so we reserved 10% of the savings as an exit-cost buffer.",10.0,The response accurately condenses the input into a single sentence while retaining all key details and maintaining a professional TL;DR style.,2.404,54,106,4.771e-05,False,False,False,True,
30,summarization,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly described as a cost-efficient variant tuned for coding and reasoning at scale, aligning best with the 'cost' preference axis.","TL;DR: Switching from on-demand to 1-year reserved instances cut compute costs by 38% but raised cancellation risk, so we reserved 10% of the savings as an exit-cost buffer.",10.0,The response perfectly adheres to the one-sentence constraint while accurately summarizing all key facts and figures from the input text.,2.627,54,114,5.04e-05,False,False,False,True,
